comment,class_label
"Zaujímavý predmet, ale čo z toho, keď pre bežného študenta z gymnázia (rozumej matfyzáckeho neolympionika) takmer úplne nepochopiteľný napriek absolvovaniu takmer všetkých prednášok a cvičení. Možno keby sa trocha zmiernilo tempo najmä na cvičeniach a pozeralo sa aj na tých ""bežných študentov"", tak to mohlo byť lepšie a najmä zvládnuteľnejšie. A ešte snaha, aby to tí študenti pochopili, nie aby sa zmiatli tak, že si znechutia fyziku...:-/",-1
"Celkový výborný dojem Ševčíkových prednášok pokazili cviká s Duržom, ktoré za moc nestáli. V podstate sa brala fyzika, ktorú poznáme so strednej, iba sa na to pozeralo cez matematiku, ktorá za tým stojí, čo je super, lebo tak to má byť, ale niektoré odvodzovačky mi prišli šialené",-1
"náročný predmet s ťažkými písomkami ale zaujímavymi prednáškami a super prednášajucim a cvičiacimi, ale taký je už Matfyz",1
"Nie som spokojny ako boli organizovane cvicenia z mechaniky, ide hlavne o narocnost prikladov a sposob vyucby, myslim ze vacsina studentov nema za sebou olympiady alebo seminare, takze narocnost prikladov bola velmi velka, povedal by som ze obrovsky skok zo strednej na vysoku skolu co sa tohto tyka, a vysvetlovanie bolo velmi nepostacujuce. Prosil by som trochu dbat aj na pochopenie zakladov veci zrozumitelnym sposobom a hlavne nie ""z rýchlika"" a az potom sa zaoberat narocnymi prikladmi. DAKUJEM.",-1
"Mechanika dá zabrať tým, ktorí sa na stredných školách nezúčastňovali rôznych fyzikálnych súťaží. Prechod medzi strednou školou a vysokou nebol žiadny.",0
"prednasky i cvicenia stali za to, i ked mi miestami mi vadilo, ze niektore veci na nich boli az prilis rigidne, menej ""pekne"" odvodene...koniec semestra je na prvaka dost narocny, na zaciatku sme sa dlho zaoberali kinematikou a potom uz nebol cas na dokladnejsie vysvetlenie poslednych casti...",-1
"Náročnosť predmetu je veľmi vysoká. Za predmet Matematika 1 dostanem 9 kreditov, no za mechaniku iba 7, pričom na mechaniku musím vynaložiť omnoho omnoho väčšie úsilie, odporúčal by som znížiť náročnosť predmetu alebo zvýšiť počet kreditov na 9 až 10 za predmet.",-1
"tento predmet by som premenoval a dal ho ako samostatnys jednotkou to nijak nesuvisi a len to zavadzaviac ho prezentovat(zmenit nazov, inde ho zaradit v rocenke a tak)bohuzial na mechanike sa z hydrodynamiky nic nestihne a na teoretickej mechanike tiez a to je velka skoda!! tento skvely predmet potom trpimohlo by byt viacero predmetov z hydrodynamiky",0
"Zaujimave veci sa clovek dozvie... Kedze mechanika kvapalin je zlozita, aj rovnice su (vzhladom k ostatnym, vyskytujucim sa v bakalarskom kurze) zlozitejsie. Ale ked sa nakoniec pride k nejakemu (casto kvalitativnemu) vysledku, je to pekny pocit :)",1
"Ohromne zaujimavy predmet. Na kvapaliny je vzdy malo casu na teor. mechanike sa iba odvodia rovnice a vela sa uz s nimi nepocita. Tu clovek v ramci bc kurzu pride prvy raz do kontaktu s vecami ako stabilita rieseni dif rovnic a podobne ilustrovane na prikladoch ktore vidno. Na prednaskach boli prezentovane aj simulacie a videa z realnych situacii, ktore predmet velmi spestrili a ucelili. Na druhu stranu kto sa nekamaratil s Mat(3) a (4) bude prenho predmet velmi tazky inak len tazky. Clovek sa dozvie vela noveho aj z matem stranky.",1
"Tento predmet je výborný, prednášky boli zaujímavé, aplikovaná matematika vo fyzikálnych problémov.",1
"velmi zaujimave zhrnutie meracich metod :)",1
"Prva cast semestra bola vynikajuca, take nieco by som si vedel predstavit absolvovat aj v prvom rocniku. Velmi dobre, jasne vysvetlene principy merania vselicoho, s presahom do roznych odvetvi fyziky, podavane konkretne priklady... Druha cast/koniec  semestra sa prezentovali ziaci...:)",1
"Predmet je fajn ako sa ktora vec priblizne meria by mal podla mna vediet kazdy. Mozno by sa zislo prisnejsie hodnotit prezentacie studentov a dat za to len 3 kredity, 4 je trochu moc.",1
"Dozviete sa zopár zaujímavostí z merania a vyskúšate si prezentačné schopnosti. Pekný predmet.",1
"Nie práve najjednoduchší predmet, no keď si človek zvykne na to more integrálov tak v molekulovej fyzike nájde krásu, odporúčam.",1
"Ak by vedel, že ho v budúcnosti nebudem potrebovať tak si ho určite nezapíšem.",-1
"vyucujuci je inteligent, iste si zapiste",1
"prakticke, vysvetlene zaklady fyziky, dokladne dokazy jednoduche na pochopenie, primerana dlzka prednasky",1
"nechápem to",-1
"Jediný predmet kde som rozumel látku každú hodinu.",1
"Málo absolvovaných prednášok, vstávanie v piatok ráno nebolo totiž najlákavejšie a najľahšie, no absolvované prednášky boli zaujímavé, hoci niektoré veci boli trocha ťažké a nepochopiteľné na to, že sme prváci. Vlastne ešte neviem, či pôjdem na skúšku.",0
"podľa mňa predmet nepatrí do prvého semestra, zaoberali sme sa zaujímavými vecami, ale používali sme takú matematiku o ktorej sa nám zatiaľ môže iba snívať",-1
"Myslím si, že je to celkom zaujímavý predmet a dá sa pochopiť prednášané učivo.",1
"pohodový predmet",1
"velmi dobre prednasky so zrozumitelnym vykladom matematickeho aparatu, ktory je inak pomerne dost narocny...",1
"Prednášky sa mi veľmi páčili. Tempo bolo prispôsobené našim schopnostiam a mohli sme sa pýtať na to, čo nás zaujímalo. Výborný bol aj nápad s referátmi, ktoré sme mali odprezentovať v angličtine. Páčili sa mi aj prednášky pána doktora Moška a exkurzie na SAV aj na fakulte.",1
"Mohli by byť za každou prednáškou nejaké 3 jednoduché otázky na DU. Nezabralo by nám to veľa času a lepšie by sa nám uložilo v hlave čo sme počuli. Inak to bolo fajn, páčilo sa mi množstvo exkurzii a ochota vyučujúceho odpovedať na otázky.",1
"Tento predmet nebol vždy až taký zaujímavý.... na druhej strane sme sa často dostali do labákov tu aj na SAV-ke a hovorili s ľudmi čo robia vedu. Dozvedeli sme sa o tom, ako v praxi fungujú mnohé prístroje a techniky, a to všetko na našej obmedzenej úrovni chápania prítomných javov. Myslím, že svoj informatívny a motivačný účel daný predmet splnil dobre.",1
"Nanotechnológie sú niečo na čo ešte doteraz nemáme dostatočné fyzikálne vzdelanie, avšak, i napriek tomu to bolo odprednášané veľmi zrozumiteľne a pútavo čo splnilo aj pôvodný zámer. Oceňujem systém krátkych referátov, ktoré si musí študent naštudovať aj odprednášať po anglicky.",1
"Veľmi príjemné a poučné hodiny, odporúčam.",1
"Čakal som, že to bude viac zamerané na fyziku v biológii. Nezaškodilo by aspoň cez jednu hodinu ísť na dáku exkurziu, alebo do dákych labákov a pozrieť si dáke zaujímavosti.",-1
"Je to predmet ako stvorený do semestra 2Z. Simuluje sa tam z veľkej časti fyzika preberaná akurát na teoretickej mechanike a vlnách a optike a pomáha k pochopeniu látky. Na predmete sa mi páči že sa kladie dôraz hlavne na názornosť a na to, aby to, čo sa tam simuluje, študent pochopil. Programované je to v jave, robí sa v linuxe, ale to podľa mňa nie je neprekonateľná prekážka ani pre študentov, čo v tom nie sú práve zbehlí (vlastná skúsenosť). Kód je intuitívny s kopou komentárov a Černý veľmi ochotne pomôže. A študent sa tak v konečnom dôsledku zdokonalí aj v programovaní.",1
"Cielom tohto predmetu je ponuknut studentovi trocha iny, mozno praktickejsi pohlad na fyzikalne problemy. Student upravuje uz predpripraveny zdrojovy kod, pricom casto sa vypocty daju naprogramovat rozne a uprava kodov tak vedie k zaveru, ze ""takto sa to ma robit"" a neostava priestor na rozvijanie ""programatorskeho myslenia"", ktore je dolezitejsie ako ovladanie samotneho programovacieho jazyka.",0
"Mne sa to pacilo pretoze som videl ake rozne simulacie sa daju na pocitaci robit, a ako su jednotlive problemy rozanalyzovane a prelozene do pocitacoveho jazyka. Bol to dost taky ze ""ahaaa"" a ""wow"" predmet. Co sa tyka riesenia samotnych problemov urcenych pre nas studentov, tak 95% bolo uplne lahuckych pre tych co vedia programovat a rozumeju objektovemu programovaniu. Pre tych co nevedia je tento predmet takpovediac zabity, ale to sa da zlepsit zlepsenim Zakladov Programovania v prvaku.",1
"Človek sa tu stretne s rôznymi fyzikálnymi problémami, ktoré sa simulujú alebo inak riešia pomocou Javy. Trochu je škoda, že zdrojový kód študenti iba opravujú, alebo mierne dotvárajú, trochu viac nutnosti programovania zo strany študentov by aj potešilo. Na druhej strane, pri vyhradenom čase aký je na tento predmet, by sa toho potom veľa zrejme nestihlo.",0
"Celkom uzitocny a nie moc narocny predmet",1
"Určite sa mi tento predmet páčil viac ako PP 1, naučila ma to mnohé veci, ktoré som dotetraz si nevedel predstaviť, akoby som ich realizoval... Hodnotím obsah veeeľmi pozitívne",1
"Konecne som sa naucil ako - tak programovat :) Skoda, ze na fyzike nie je viac takychto predmetov.",1
"Zaujimavy predmet, clovek uvidi v praxi, to co sa naucil na elektromagnetizme. Laboratorne cvicenia mi prisli zaujimave, skripta k tomu su tiez celkom dobre. Jedine tym clovek zabije doma kopec casu, ked robi protokoly.",1
"Výborná bola možnosť vybrať si úlohu, ktorá nás zaujala, samozrejme vďaka skvelím učiteľom.",1
"Praktika su vzdy kapitola sama o sebe, ja som na ne prisiel s tym, ze chcem trosku rozumiet elektrine a obvodom. Tak ciastocne sa mi to splnilo tym ze mam prax s nejakymi pristrojmi. Casto sa mi stavalo, ze som prisiel a meral nieco comu som nerozumel uplne do podstaty, v skriptach boli sice nejake odvodzovacky, ale to nieje take ako ked to niekto odvodi na tabulu a obkeca. Preto by bolo uplne perfektne keby sa nejako podari do pogramu zacleni hodinku prednasok k tym cviceniam, aj ked to je asi neriesitelne, kedze kazdy meria dany tyzden nieco ine. Mozno som len lenivy si to odvodzovat sam no... Ale naco som ozaj lenivy, je pisat protokoly dlhe hodiny. Ze preco to tolko pisem, no lebo dana latka si to ziada, najdem tam nieco co je zaujimave a stoji za zmienku alebo za graf ci nebodaj vypocet teoretickeho priebehu a hodinky naskakuju. Hlavny motiv je, ze chcem odovzdat dobry protokol. Ale... 4 kredity? Matfyzak aj zadarmo hrabe, ci ako to je s tym kuratom? Ale tie stavy o druhej rano a protokol furt nieje hotovy, tym si asi musi prejst kazdy.",0
"Praktiká boli celkom zaujímavé, veľmi sa mi páčili experimenty s využitím osciloskopu. Napriek tomu celkový dojem kazí nikeoľko nedostatkov. Skriptá k tomuto predmetu sú miestami písané tak trochu nezrozumiteľne. Problémom je, že veľa labákov bolo založených na teórii, ktorá sa minulý semester na Elektromagnetizme podrobne neprebrala. Ide najmä o časti s RLC obvodmi, pričom teória v skriptách je písaná mierne ťažkopádne a zle sa číta. Druhým problémom je spracovanie experimentálnych a teoretických dát. V týchto praktikách sa od študenta vyžaduje metóda najmenších štvorcov, numerické derivovanie a integrovanie a iné ďalšie štatistické metódy, ktoré sú považované za samozrejmosť. Väčšinu z týchto vecí sa musí študent sám naučiť a sám si samozrejme vybrať metódu akou to chce robiť (Excel, Origin, Python, podobne), hoci sám nemusí vedieť čo je najvhodnejšie. Pre začiatočníkov ako sme my je to časovo náročná úloha, pokiaľ to chce študent urobiť poctivo. Popri predmetoch ako analýza a teoretická mechanika, z ktorých je každý týždeň písomka, a popri inej priebežnej príprave, je to pomerne zážitok všetko to načas stíhať urobiť.",-1
"povinne praktikum...skripta hrozne a to kolko casu cloveku zaoberu referaty, to az normalne nie je...a navyse tomu aj tak poriadne nikto nerozumie, co a preco sa robi...",-1
"Namerať niečo v labáku je v pohode a aj ma to baví, ale písanie protokolov je neuveriteľné množstvo otravnej roboty. Nemám pocit že by som pri tom robil čokoľvek užitočné, a ani že by som sa niečo naučil (myslím si, že som sa v písaní protokolov zlepšil len málo). Podľa mňa by praktiká boli oveľa prínosnejšie keby každá dvojica študentov dostala nejaký problém, ktorý má vyskúmať (pokojne trápna vec, ktorá je už dávno urobená). Tá dvojica by si sama navrhla experiment, urobila ho, poriadne spracovala a napísala výstup ktorý by prešiel pár konzultáciami a mohli by (museli, ak by bol zle) ho prerobiť. To celé by stačilo aj dvakrát, trikrát za semester.",-1
"dost zavisi na tom koho ""schytate""",0
"Obrovské množstvo práce, bez pridanej hodnoty. Dobrý nápad, ale naozaj sa to nedá stíhať. Nemohli by sme radšej dlhšie pracovať na jednom probléme, dôkladne ho pochopiť a prípadne navrhnúť experiment sami, alebo sami odvodiť potrebné vzťahy? Dalo by nám to oveľa viac, ako z rýchlika preletieť všetko a potom celé noci prepisovať učebnice.",-1
"Ďalší zo série praktík, na ktorom som si opäť utvrdil (a niektoré nejasnosti vyjasnil) látku preberanú na elektromagnetizme semester predtým.",0
"je to asi najlahsie praktikum,stlacis gombik,pocitac nameria a vytlaci graf..na ziskanie kreditov v pohode predmet,ale nenaucite sa asi nic nove..",0
"Cakal som, ze ma to bude bavit o nieco viac. Clovek spustil meranie a potom hodinu cakal na vysledky :) Nepacilo sa mi, ze vsetky referaty sme dostali opravene az na konci - nevedeli sme, ci ich robime dobre alebo nie. Pocitacove vybavenie je tak 20 rokov stare, ale napriek tomu to bol poucny predmet, najma pre tych, ktori uvazuju nad jadrovkou.",0
"Väčšiu časť práce za vás spraví prístroj, samotné merania preto nie sú veľmi náročné.",0
"Ucitel na mna obcas posobil dojmom, ze tento predmet uci len preto, ze musi. Dvakrat sa stalo, ze cvicenie nebolo poriadne pripravene a skoncili sme ho skor. Tiez sposob hodnotenia bol nejasny az do posledneho cvicenia. SIce som s tym nemal problem, ale zda sa mi divne, ked sa hodnotenie dozviem az pred poslednou pisomkou.Na druhej strane sa mi vsak tento predmet velmi pacil. Trocha manualnej prace pri kope ostatnych teoretickych predmetov urcite nezaskodi a je to skvely pocit, ked spravime obvod, ktory aj funguje a napriklad posiela po seriovej linke do PC znaky. Vzdy som sa na cvicenia tesil a zapajanie obvodov ma bavilo. Celkovo bol predmet nenarocny a zaujimavy (aspon pre mna) a odporucal by som ho ludom, ktorych bavi elektronika a maju pocit, ze im na matfyze chyba prakticky predmet.",0
"Tak pre mna bol obsah 100% zaujimavy, presne preto som na ten predmet prisiel a z toho dovodu mi ani nevadi ze cviciaci to mal tak trosku na haku. Pisomky, co sme pisali na kazdej hodine opravil az ku koncu semestra, ale tak okej, ja som vedel ze som ich napisal dobre :D A raz nam cvicenie odpadlo, lebo nebol sfunkcneny ani jeden pocitac, chybal tam nejaky programik pre to co sme chceli robit. Nevadi no, ja som si odtial odniesol co som chcel a preto som spokojny.",1
"Nepáčil sa mi spôsob výučby a záverečné hodnotenie nebolo vopred jasne určené. Samotne zapájanie obvodov bolo fajn, ale teória , ktorá to predchádzala bola nudne podaná a nebola dobre vysvetlená.",-1
"tento predmet by bolo vhodne zaradit, aby bolo jasne pre koho by mal byt urceny. zevraj sa niekdke niekedy uskutocnovali nejake prednasky, ale tie sme nemali v rozvrhu a vseobecne sme ako skupina ani nemali na ne chodit. V zozname predmetov je odporucany pre 2. rocnik, ale kludne aj s prednaskou by mohol ybt pre prvakov.",0
